img_original,side_type_3d,angle_type_3d,side_type_2d,angle_type_2d,gemini_2.5_pro_Q1_acc_3d,gemini_2.5_pro_Q1_acc_2d,gemini_2.5_flash_Q1_acc_3d,gemini_2.5_flash_Q1_acc_2d,openai_gpt_5_Q1_acc_3d,openai_gpt_5_Q1_acc_2d,qwen_2.5_32b_Q1_acc_3d,qwen_2.5_32b_Q1_acc_2d,gemini_2.5_pro_Q2_acc_3d,gemini_2.5_pro_Q2_acc_2d,gemini_2.5_flash_Q2_acc_3d,gemini_2.5_flash_Q2_acc_2d,openai_gpt_5_Q2_acc_3d,openai_gpt_5_Q2_acc_2d,qwen_2.5_32b_Q2_acc_3d,qwen_2.5_32b_Q2_acc_2d,gemini_2.5_pro_Q3_acc_3d,gemini_2.5_pro_Q3_acc_2d,gemini_2.5_flash_Q3_acc_3d,gemini_2.5_flash_Q3_acc_2d,openai_gpt_5_Q3_acc_3d,openai_gpt_5_Q3_acc_2d,qwen_2.5_32b_Q3_acc_3d,qwen_2.5_32b_Q3_acc_2d,gemini_2.5_pro_Q4_acc_3d,gemini_2.5_pro_Q4_acc_2d,gemini_2.5_flash_Q4_acc_3d,gemini_2.5_flash_Q4_acc_2d,openai_gpt_5_Q4_acc_3d,openai_gpt_5_Q4_acc_2d,qwen_2.5_32b_Q4_acc_3d,qwen_2.5_32b_Q4_acc_2d,gemini_2.5_pro_Q5_acc_3d,gemini_2.5_pro_Q5_acc_2d,gemini_2.5_flash_Q5_acc_3d,gemini_2.5_flash_Q5_acc_2d,openai_gpt_5_Q5_acc_3d,openai_gpt_5_Q5_acc_2d,qwen_2.5_32b_Q5_acc_3d,qwen_2.5_32b_Q5_acc_2d,gemini_2.5_pro_Q6_acc_3d,gemini_2.5_pro_Q6_acc_2d,gemini_2.5_flash_Q6_acc_3d,gemini_2.5_flash_Q6_acc_2d,openai_gpt_5_Q6_acc_3d,openai_gpt_5_Q6_acc_2d,qwen_2.5_32b_Q6_acc_3d,qwen_2.5_32b_Q6_acc_2d
triangles_original/083_P1.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456861609727852,0.9523590333716916,0.8719166184134337,0.8663981588032221,0.9536768963520555,0.9476409666283084,0.3622466705269255,0.37261219792865374,0.94639,0.9515316666666667,0.7861,0.7809583333333333,0.8719972222222222,0.8771388888888889,0.9069194444444444,0.9120611111111111,0.9355072463768115,0.9476574812550743,0.8530917874396136,0.8661827212378815,0.58743961352657,0.5807345145422418,0.6831884057971014,0.6753904197908209,0.9893794444444445,0.98897,0.8414533333333334,0.8418627777777777,0.7409333333333333,0.740523888888889,0.8191111111111111,0.8187016666666667
triangles_original/083_T0.jpg,scalene,right,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8709901563404749,0.886846311943366,0.9123335263462652,0.9276090431605389,0.5813549507817024,0.6012788307832838,0.3622466705269255,0.3852477734642614,0.8393811111111111,0.9238072222222222,0.8507044444444445,0.9351305555555556,0.8778083333333333,0.9622344444444444,0.97117,0.9444038888888889,0.5394685990338165,0.8769436155175121,0.5826570048309179,0.9471493639076487,0.633816425120773,0.9696874509188,0.6831884057971014,0.88942987278153,0.7111438888888888,0.9206288888888889,0.76014,0.969625,0.7213333333333334,0.9308183333333333,0.8000283333333333,0.9904866666666666
triangles_original/083_T1.jpg,scalene,right,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8570932252460916,0.8830918967858761,0.6914881297046904,0.7212539610683569,0.5176606832657789,0.5513807152557719,0.5703532136653158,0.6028746038931645,0.8318877777777778,0.9226327777777777,0.9105088888888889,0.9987461111111111,0.882475,0.97322,0.9106911111111111,0.9985638888888889,0.5347342995169082,0.8737764445847807,0.6260386473429953,0.9770287338174928,0.6714975845410628,0.9027470792548153,0.703719806763285,0.8500947268708555,0.7058533333333333,0.9195516666666667,0.7974555555555556,0.9888461111111111,0.7563333333333333,0.9700316666666666,0.7827594444444445,0.9964577777777778
triangles_original/084_P0.jpg,isosceles,right,scalene,acute,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9802509771651924,0.9495655859292224,0.5390866076938902,0.49512608603517705,0.9714050606871014,0.9404534859080314,0.5453610368236989,0.5015893197711381,0.9937666666666667,0.9835233333333333,0.8989783333333333,0.9092216666666667,0.9910338888888889,0.9807905555555556,0.9256327777777777,0.9358761111111111,0.9924712443360056,0.9861101367941073,0.7891251307075636,0.781480182392143,0.6971070059254094,0.701508242721852,0.985848727779714,0.9920729568572431,0.9860877777777778,0.9707938888888888,0.9494505555555556,0.9341566666666666,0.7544444444444445,0.7391505555555555,0.9122222222222223,0.9275161111111111
triangles_original/084_P1.jpg,isosceles,right,scalene,acute,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9279983542480972,0.9419503027771977,0.985805389837482,0.9705575276675715,0.681341287800864,0.6615159741073293,0.7142563258588768,0.6949258717895177,0.9750594444444445,0.9804622222222222,0.9955427777777778,0.99014,0.9553716666666666,0.9607744444444445,0.9256327777777777,0.9310355555555555,0.9774834437086093,0.961263366617095,0.9857790170791215,0.9985836697117768,0.948065528058557,0.9631045959917854,0.9543394911118858,0.9377522838325897,0.9959438888888889,0.9848483333333333,0.9909961111111111,0.9897961111111111,0.8283444444444444,0.8475522222222223,0.8566666666666667,0.8758744444444444
triangles_original/084_T0.jpg,isosceles,right,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883974490845504,0.8341952913932844,0.4197695947335939,0.8141258201466616,0.7862579716107797,0.9108452335005788,0.5453610368236989,0.908375144731764,0.9817116666666666,0.9570838888888888,0.7431422222222221,0.8043466666666667,0.9495216666666667,0.9892738888888889,0.9256327777777777,0.9868372222222223,0.9743464621819448,0.7980472764645425,0.9290345067967933,0.8771839671120246,0.8574416172882536,0.7022953066118534,0.985848727779714,0.8074683110654333,0.9617405555555556,0.859165,0.9886205555555555,0.908803888888889,0.835,0.7324244444444445,0.9122222222222223,0.8096466666666666
triangles_original/084_T1.jpg,isosceles,right,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2558115614071178,0.6830537433985711,0.3470479325241719,0.751941596769183,0.7831721867928408,0.9187635911773843,0.7301995474182268,0.9587604846225535,0.8083661111111111,0.8682216666666667,0.8863311111111111,0.9461866666666666,0.9671883333333333,0.9729561111111111,0.9218611111111111,0.9817166666666667,0.7732310909724643,0.989723864745393,0.5814569536423843,0.8317928698547563,0.8692924363889857,0.71588495321201,0.907075636110143,0.9000516677191572,0.9852655555555555,0.8852977777777777,0.8596849999999999,0.9596527777777777,0.8305555555555556,0.7305877777777778,0.8758705555555556,0.7759027777777778
triangles_original/085_P0.jpg,isosceles,right,scalene,right,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7706233285332236,0.7332273449920508,0.8894260440238635,0.9164811870694224,0.7764863196873071,0.739268680445151,0.5453610368236989,0.5011128775834659,0.9507766666666667,0.9608927777777778,0.9627127777777778,0.9728288888888889,0.9548205555555556,0.9649366666666667,0.8613822222222223,0.8714983333333333,0.9311258278145695,0.9307531380753137,0.9341930986406415,0.9338214783821479,0.8785639595677935,0.8788702928870293,0.985848727779714,0.9861924686192468,0.9908427777777777,0.9808761111111111,0.9813177777777777,0.9713511111111112,0.8337911111111111,0.8437577777777778,0.8931394444444445,0.9031061111111112
triangles_original/085_P1.jpg,isosceles,right,scalene,acute,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6938901460604813,0.6465572372628438,0.7614688335733388,0.7165849499040717,0.7348282246451348,0.6889788957578342,0.7142563258588768,0.6676614794286932,0.9338533333333333,0.94594,0.9489938888888889,0.9610805555555556,0.9561883333333333,0.968275,0.9256327777777777,0.9377194444444444,0.8714534681073546,0.8712174034304838,0.9182293482049495,0.9180030679124249,0.88532589752527,0.8855110863198996,0.9543394911118858,0.9541207641890949,0.9652777777777778,0.953665,0.9828938888888888,0.971281111111111,0.8388888888888889,0.8505016666666667,0.8566666666666667,0.8682794444444445
triangles_original/085_T0.jpg,isosceles,right,isosceles,obtuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865871219913597,0.7630116522258739,0.9857025303435507,0.5892440991933074,0.7317424398271959,0.7367792052584405,0.5453610368236989,0.8450552733791454,0.7159761111111111,0.8438961111111111,0.9950627777777777,0.5648094444444445,0.9487327777777778,0.6111394444444445,0.9256327777777777,0.6342394444444445,0.5297316138027187,0.7445833333333332,0.8393168351341932,0.9910714285714286,0.888811432554897,0.7589285714285714,0.985848727779714,0.8417857142857142,0.8376283333333333,0.9669166666666666,0.95999,0.764535,0.8150944444444445,0.6196394444444444,0.9122222222222223,0.7167672222222222
triangles_original/085_T1.jpg,isosceles,right,scalene,obtuse,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9141123225673731,0.5460186778078152,0.5453610368236989,0.8688867043499631,0.681341287800864,0.78766281641681,0.5453610368236989,0.8688867043499631,0.9641966666666667,0.6078833333333333,0.7589661111111111,0.8131138888888889,0.9325994444444444,0.6394805555555556,0.9256327777777777,0.6464472222222222,0.950784245381666,0.7968101887012911,0.985848727779714,0.8261961792370158,0.9390031369815266,0.7869369632529064,0.985848727779714,0.8261961792370158,0.9314522222222222,0.7384066666666667,0.9955555555555555,0.8025100000000001,0.8338444444444444,0.6407988888888889,0.9122222222222223,0.7191766666666667
triangles_original/086_P0.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930051116491794,0.9980092299339427,0.9993722536095418,0.9903176183150847,0.8819836785938482,0.8718667993846712,0.7317729351627658,0.7202968057189395,0.9704133333333333,0.98206,0.9619388888888889,0.9735855555555556,0.9108499999999999,0.9224966666666666,0.9395605555555555,0.9512072222222222,0.8574054975113222,0.8584062850729517,0.7506838258374062,0.7515600448933781,0.6180888749383435,0.6188103254769921,0.6341419667279493,0.6348821548821548,0.9456933333333334,0.9517327777777778,0.9012583333333334,0.9072977777777778,0.7360916666666667,0.7421311111111111,0.8167777777777778,0.8228172222222222
triangles_original/086_P1.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927360774818402,0.9161833997825298,0.8598331988162496,0.8687930409568685,0.8117657609183033,0.7993838347227256,0.7317729351627658,0.7185574483508517,0.9253388888888889,0.9108338888888889,0.9820244444444445,0.9675194444444445,0.9388383333333333,0.9533433333333333,0.9395605555555555,0.9540655555555555,0.9486570108963723,0.9578051430641072,-0.7485314559885206,-0.7750362187613182,0.6712703466212278,0.677743571169866,0.6341419667279493,0.6402571532053603,0.9746877777777778,0.9652283333333334,0.845485,0.8360255555555556,0.758,0.7674594444444445,0.8167777777777778,0.8262372222222223
triangles_original/086_T0.jpg,scalene,right,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713119899560577,0.9764150943396227,0.7048695184288405,0.8254716981132076,0.7642363913550355,0.8793103448275863,0.7317729351627658,0.8498698763825635,0.7941455555555555,0.8162866666666666,0.9833722222222222,0.62706,0.9152494444444444,0.5256816666666666,0.9395605555555555,0.5499927777777778,0.8410385184520874,0.6465702706759393,0.6535581364064391,0.3646119977985691,0.6510918792879242,0.36323610346725377,0.6341419667279493,0.3537799569720319,0.8516738888888888,0.8198227777777778,0.8185788888888889,0.4900755555555556,0.7276222222222222,0.3991188888888888,0.8167777777777778,0.48827444444444446
triangles_original/086_T1.jpg,scalene,right,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7426239799121155,0.6756690600522193,0.8673661555017488,0.9694843342036554,0.8960631333512689,0.9955939947780679,0.8929244013989777,0.9927382506527416,0.5536283333333333,0.928385,0.8826344444444445,0.7426088888888889,0.9254327777777778,0.5506761111111111,0.9433322222222222,0.5685755555555555,-0.0917447648087526,0.8250465971487584,0.8877180395497959,0.4986398670092187,0.5753105241917402,0.3231575235504508,0.6531994080982915,0.36690846808725,0.6219161111111111,0.9402633333333333,0.9685172222222221,0.7131355555555556,0.7352277777777778,0.4168805555555556,0.7804261111111112,0.46207888888888893
triangles_original/087_P0.jpg,isosceles,right,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8523632752464947,0.9066649899396378,0.9873974416570118,0.9496981891348089,0.3026505568297354,0.32193158953722345,0.334381576147353,0.3556841046277667,0.9623311111111111,0.9662805555555556,0.9576844444444444,0.9616338888888889,0.6967566666666667,0.6928072222222221,0.7926738888888889,0.7887244444444445,0.8312733477839783,0.891000766207766,0.9629663791910714,0.9678439902123136,0.31591569432274136,0.3386143997627228,0.3261080108841028,0.3495390395214909,0.9696899999999999,0.9895644444444445,0.9743366666666666,0.9942111111111112,0.6704444444444444,0.6903188888888889,0.724695,0.7445694444444445
triangles_original/087_P1.jpg,isosceles,right,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7585416026292766,0.8025466553259619,0.5779916298205376,0.6115224896182518,0.30347811694606674,0.32108370440786516,0.334381576147353,0.3537799569720319,0.9459955555555555,0.9519061111111111,0.7397972222222222,0.7338866666666667,0.7244033333333333,0.7184927777777779,0.7284233333333333,0.7225127777777778,0.7397730941290412,0.7896278428669883,0.7557994742424942,0.8067342719306881,0.34176543836185036,0.3647976764792753,0.3261080108841028,0.3480850644875455,0.9860255555555556,0.993206111111111,0.7057161111111111,0.6849477777777777,0.7273955555555556,0.7481638888888889,0.7437777777777778,0.7645461111111111
triangles_original/087_T0.jpg,isosceles,right,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3435556711512544,0.8060579163430601,0.21620599153524223,0.5072672805946965,0.30440025536140725,0.7141906135581938,0.334381576147353,0.7845334516809053,0.7884255555555556,0.9079383333333333,0.6788294444444445,0.7983422222222223,0.7248794444444444,0.8443922222222222,0.7284233333333333,0.8479361111111111,0.36429460867961083,0.8764007544657717,0.3108195360420606,0.7477532453123267,0.32094267398422727,0.7721069566182182,0.3261080108841028,0.7845334516809053,0.7969355555555555,0.9844272222222222,0.7607966666666667,0.9482883333333334,0.7015866666666666,0.8890783333333333,0.7437777777777778,0.9312694444444445
triangles_original/087_T1.jpg,isosceles,right,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6937318232331591,0.3969841009670545,0.1893457546166032,0.4375239031852701,0.3048967914312062,0.7045293121346228,0.334381576147353,0.7726602196361252,0.6004644444444445,0.4796516666666667,0.9521016666666666,0.9270855555555556,0.7143855555555556,0.8351983333333333,0.7284233333333333,0.8492361111111111,0.6765668957247615,0.4033521985198083,0.5481021998800903,0.7065193730953416,0.31651524235576267,0.7469525468001742,0.3261080108841028,0.7695907705703091,0.6684433333333334,0.4840933333333334,0.9692005555555556,0.7848505555555556,0.660345,0.844695,0.7437777777777778,0.9281277777777778
triangles_original/088_P0.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9367839331446286,0.9138724523339907,0.6926809543065103,0.6757396449704143,0.13182369591589183,0.1775147928994083,0.09381318236959169,0.14043392504930963,0.8153283333333333,0.7993166666666667,0.7738583333333333,0.7578466666666667,0.8379383333333333,0.85395,0.9162444444444444,0.9322561111111112,0.6144945188794154,0.6216762032985528,0.6835837055081878,0.6904072702793673,0.976857490864799,0.9821608885897004,0.95696305318717,0.9520026926960619,0.7731577777777777,0.7676316666666667,0.8032966666666667,0.7977705555555556,0.8382777777777778,0.8438038888888888,0.8868061111111112,0.8923322222222222
triangles_original/088_P1.jpg,scalene,right,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9340881520420541,0.9137658227848101,0.8878555061329021,0.9120516877637131,0.2850788515972503,0.322389240506329,0.3360291144359079,0.3722310126582279,0.873065,0.8556477777777778,0.9714772222222222,0.9888944444444444,0.8435894444444445,0.8610066666666667,0.8557655555555556,0.8731827777777778,0.7764920828258222,0.7674006408071443,0.7373798890242254,0.7279978185288706,0.8922722966571931,0.8989024473379235,0.9390986601705237,0.9312154884450201,0.8490505555555555,0.8374072222222222,0.9291761111111111,0.9175327777777778,0.8275672222222222,0.8392105555555556,0.8695372222222222,0.8811805555555555
triangles_original/088_T0.jpg,scalene,right,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9261355977894595,0.7967796779677967,0.6166599272139103,0.9735973597359736,0.14799838253133835,0.6258625862586258,0.09381318236959169,0.5856585658565858,0.9189244444444444,0.8498077777777777,0.9857322222222222,0.7544644444444445,0.8509938888888888,0.9177383333333333,0.9162444444444444,0.8524877777777777,0.8603329273244011,0.994757843674204,0.6136148328596562,0.3969955402550661,0.9852483421301935,0.8608090133792349,0.95696305318717,0.8935138095610673,0.894548888888889,0.9608627777777777,0.9827983333333333,0.83821,0.8704444444444445,0.9849672222222222,0.8868061111111112,0.9686055555555556
triangles_original/088_T1.jpg,scalene,right,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.946893112279283,0.7019384492406076,0.9489149481062137,0.7034372501998402,0.36231298018600877,0.7859712230215825,0.09381318236959169,0.5869304556354915,0.9514683333333334,0.7207416666666666,0.9727616666666667,0.742035,0.8234938888888889,0.9457794444444445,0.8519938888888889,0.9172794444444444,0.9673839491135472,0.8076261915924363,0.9738124238733252,0.8755274261603375,0.8627689809175801,0.9962494139709328,0.95696305318717,0.8949835911861229,0.9607372222222222,0.8168266666666667,0.9981533333333333,0.8542427777777778,0.8236666666666667,0.9675772222222222,0.9058888888888889,0.9502005555555556
triangles_original/089_P0.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9618796784031052,0.9531730500419346,0.9771278070418631,0.9685490634610009,0.3767673967285834,0.3631534805703104,0.039645134460771,0.023203802068772927,0.9250461111111111,0.9362222222222223,0.9925722222222222,0.9813961111111111,0.7905977777777777,0.7794216666666667,0.904415,0.8932388888888889,0.631932889628397,0.6560648368861948,0.9728230726566832,0.9909419056051215,0.8478924015529674,0.8329360484914528,0.9804492512479202,0.9631546686644419,0.8422616666666667,0.8560111111111112,0.9915744444444444,0.9946761111111111,0.80495,0.7912005555555556,0.8917505555555556,0.8780011111111111
triangles_original/089_P1.jpg,scalene,right,scalene,right,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878846686997505,0.8673855202352612,0.9968117549209868,0.9929981795266769,0.19794843360133074,0.17952667693600322,0.039645134460771,0.019605097325304577,0.9524933333333333,0.9406244444444445,0.9975055555555555,0.9906255555555555,0.8179422222222222,0.8060733333333334,0.8401644444444445,0.8282955555555556,0.8437326677759289,0.8622689132955863,0.9983361064891846,0.9856061122859677,0.9775374376039934,0.961866430179412,0.9804492512479202,0.9647315642267549,0.9649416666666666,0.9783188888888888,0.9981255555555555,0.9884972222222222,0.8552777777777778,0.8419005555555555,0.9108333333333334,0.8974561111111111
triangles_original/089_T0.jpg,scalene,right,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270584973662324,0.5561320754716981,0.6649570280011091,0.48569182389937116,0.2381480454671474,0.0015723270440253234,0.039645134460771,-0.22358490566037714,0.8005416666666667,0.7046455555555555,0.7933116666666666,0.6974155555555556,0.8169588888888889,0.7210627777777778,0.8401644444444445,0.7442683333333333,0.7642817526344982,0.701093869244467,0.9040488075429839,0.9946578478758585,0.9095951192457017,0.8343932841516154,0.9804492512479202,0.8993894683286695,0.7955077777777778,0.7122761111111111,0.9496305555555555,0.8663988888888889,0.8258333333333333,0.7426016666666666,0.9108333333333334,0.8276016666666667
triangles_original/089_T1.jpg,scalene,right,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.466315497643471,0.2521327014218009,0.2777931799279181,0.03728278041074262,0.35985583587468817,0.1308056872037915,0.039645134460771,-0.23412322274881503,0.8505538888888888,0.7498222222222222,0.8357277777777778,0.9364594444444444,0.7925394444444445,0.6918077777777778,0.8401644444444445,0.7394327777777778,0.8838047698280642,0.9808191428752295,-0.14323349972268473,0.04304614800278539,0.8594009983361066,0.7847059568272456,0.9804492512479202,0.8952332721402797,0.977283888888889,0.8892166666666667,0.6893088888888889,0.777376111111111,0.8125322222222222,0.724465,0.9108333333333334,0.8227661111111111
triangles_original/090_P0.jpg,scalene,right,isosceles,obtuse,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9209621993127148,0.8715447154471545,0.028350515463917536,0.13414634146341453,-7.879725085910652,-7.349593495934959,-10.149484536082472,-9.497560975609755,0.9241611111111111,0.9395083333333333,0.87138,0.8867272222222222,0.6166527777777777,0.6319999999999999,0.6594305555555555,0.6747777777777777,0.884865152180444,0.8277009790821408,0.5034665249243142,0.5292752848570248,0.14674955512930132,0.1542722480017492,0.16341198493217168,0.17178882923155414,0.9101094444444445,0.9198805555555556,0.8297827777777778,0.8200116666666667,0.6000555555555556,0.5902844444444444,0.7011666666666666,0.6913955555555555
triangles_original/090_P1.jpg,scalene,right,isosceles,right,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934707903780068,0.8609271523178808,0.5627147766323024,0.615066225165563,-9.31443298969072,-8.902317880794701,-10.149484536082472,-9.706953642384105,0.9051261111111112,0.9072766666666666,0.9148344444444445,0.9169849999999999,0.6553194444444445,0.65747,0.6594305555555555,0.6615811111111111,0.8444685817291027,0.8010933809689371,0.724006840609184,0.7511838966083609,0.16269556978114663,0.16880267590605547,0.16341198493217168,0.16954598314371006,0.8844188888888889,0.8824066666666667,0.9484300000000001,0.9464177777777778,0.6421111111111111,0.6441233333333334,0.7011666666666666,0.7031788888888888
triangles_original/090_T0.jpg,scalene,right,isosceles,obtuse,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6872852233676976,0.6842105263157894,0.3702749140893471,-1.1200657894736845,-8.051546391752575,-17.24342105263158,-8.605670103092782,-18.304276315789473,0.7922027777777777,0.9039144444444445,0.9348433333333334,0.953445,0.6160972222222223,0.5043855555555555,0.6632022222222222,0.5514905555555556,0.5550946361304336,0.760054947392734,0.6091377597004923,0.32042110125759016,0.14097201358877764,0.07415466718534414,0.18116059254466044,0.0952948255845758,0.8338,0.9039144444444445,0.9764405555555556,0.953445,0.6111666666666666,0.5410522222222223,0.6648149999999999,0.5947005555555556
triangles_original/090_T1.jpg,scalene,right,isosceles,obtuse,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49742268041237114,0.9796954314720813,0.3616838487972508,-1.2267343485617594,-8.438144329896907,-18.55837563451777,-8.605670103092782,-18.888324873096447,0.63938,0.7498916666666666,0.9848444444444444,0.9046438888888889,0.6506527777777777,0.5401411111111112,0.6632022222222222,0.5526905555555556,0.004506482401608225,0.9796092009713843,0.6058676711885558,0.30980897289695886,0.1474428601141642,0.07539455103017556,0.18116059254466044,0.09263603221403549,0.6809772222222222,0.7498916666666666,0.9735583333333333,0.9046438888888889,0.6226666666666667,0.5537522222222222,0.6648149999999999,0.5959005555555557
triangles_original/091_P0.jpg,equilateral,acute,equilateral,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9386000000000001,0.9768652400231349,0.5449999999999999,0.5974551764025449,0.8400000000000001,0.8818199344515136,0.5858000000000001,0.6367842683632159,0.963605,0.9841433333333334,0.837515,0.8580533333333333,0.9516666666666667,0.972205,0.852416111111111,0.8729544444444444,0.8873,0.9274146905725854,0.5313000000000001,0.5842490842490845,0.73,0.7757856178908812,0.5858000000000001,0.6367842683632159,0.9404283333333333,0.9609666666666666,0.829458888888889,0.8499972222222223,0.9144444444444444,0.9349827777777777,0.852416111111111,0.8729544444444444
triangles_original/091_P1.jpg,equilateral,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9399,0.9731693142192948,0.5159,0.49970941495544363,0.94,0.910499806276637,0.5858000000000001,0.6301820999612554,0.9658138888888889,0.983935,0.7243216666666666,0.7424427777777778,0.9566666666666667,0.9747877777777778,0.852416111111111,0.8705372222222222,0.9236,0.964701356160431,0.061900000000000066,0.13590458786188342,0.8140000000000001,0.8592863325959412,0.5858000000000001,0.6397999422910456,0.9582377777777777,0.9800872222222222,0.7243216666666666,0.7461711111111111,0.9211111111111111,0.9429605555555556,0.852416111111111,0.8742655555555555
triangles_original/091_T0.jpg,equilateral,acute,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6315,0.7319310600444773,0.7950999999999999,0.8835248332097849,0.8568,0.9406968124536693,0.5858000000000001,0.6895848776871757,0.8330177777777777,0.8527872222222223,0.9387888888888889,0.9585583333333333,0.95652,0.9762894444444444,0.9166666666666666,0.9364361111111111,0.6315,0.8487348052592409,0.46340000000000003,0.9529893326717935,0.7721,0.7615355991069214,0.5858000000000001,0.8770776482262465,0.8330177777777777,0.8101933333333333,0.7375755555555555,0.9056355555555556,0.9226627777777778,0.7205483333333333,0.8333333333333334,0.8098777777777778
