image_path,gemini_2.5_pro_response,gemini_2.5_flash_response,openai_gpt_5_response,qwen_2.5_32b_response
triangles_original/076_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1270,
  ""abs_b_minus_c_deg"": 12.4801,
  ""max_over_min_side"": 1.1270,
  ""angle_range_deg"": 12.4801
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1871,
  ""abs_b_minus_c_deg"": 26.5702,
  ""max_over_min_side"": 1.5495,
  ""angle_range_deg"": 43.4526
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.1476, ""abs_b_minus_c_deg"": 7.9321, ""max_over_min_side"": 1.2534, ""angle_range_deg"": 14.8127}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/076_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.4262,
  ""abs_b_minus_c_deg"": 147.9030,
  ""max_over_min_side"": 2.3463,
  ""angle_range_deg"": 147.9030
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2043,
  ""abs_b_minus_c_deg"": 19.7242,
  ""max_over_min_side"": 1.2043,
  ""angle_range_deg"": 19.7242
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1800,
  ""abs_b_minus_c_deg"": 6.5000,
  ""max_over_min_side"": 1.2200,
  ""angle_range_deg"": 11.5000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/076_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8420,
  ""abs_b_minus_c_deg"": 14.5676,
  ""max_over_min_side"": 1.2298,
  ""angle_range_deg"": 18.9656
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.2136,
  ""abs_b_minus_c_deg"": 168.0559,
  ""max_over_min_side"": 4.6817,
  ""angle_range_deg"": 168.0559
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2310,
  ""abs_b_minus_c_deg"": 10.8420,
  ""max_over_min_side"": 1.2754,
  ""angle_range_deg"": 15.9210
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 10.0000,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 20.0000
}
```"
triangles_original/077_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9669,
  ""abs_b_minus_c_deg"": 4.9222,
  ""max_over_min_side"": 1.3910,
  ""angle_range_deg"": 28.2059
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9982,
  ""abs_b_minus_c_deg"": 0.3786,
  ""max_over_min_side"": 1.8890,
  ""angle_range_deg"": 44.0101
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2438,
  ""abs_b_minus_c_deg"": 10.5274,
  ""max_over_min_side"": 1.3271,
  ""angle_range_deg"": 13.8421
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/077_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0720,
  ""abs_b_minus_c_deg"": 11.0427,
  ""max_over_min_side"": 1.5230,
  ""angle_range_deg"": 36.2326
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0493,
  ""abs_b_minus_c_deg"": 7.2828,
  ""max_over_min_side"": 1.4495,
  ""angle_range_deg"": 31.7069
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.6450,
  ""abs_b_minus_c_deg"": 20.9800,
  ""max_over_min_side"": 1.7200,
  ""angle_range_deg"": 38.9000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/077_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.6011,
  ""abs_b_minus_c_deg"": 50.1245,
  ""max_over_min_side"": 1.6011,
  ""angle_range_deg"": 50.1245
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1795,
  ""abs_b_minus_c_deg"": 31.3842,
  ""max_over_min_side"": 1.8541,
  ""angle_range_deg"": 56.7780
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2800,
  ""abs_b_minus_c_deg"": 10.6000,
  ""max_over_min_side"": 1.3200,
  ""angle_range_deg"": 16.5000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/077_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3708,
  ""abs_b_minus_c_deg"": 27.6970,
  ""max_over_min_side"": 1.3708,
  ""angle_range_deg"": 27.6970
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4935,
  ""abs_b_minus_c_deg"": 41.2518,
  ""max_over_min_side"": 1.4935,
  ""angle_range_deg"": 41.2518
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3421,
  ""abs_b_minus_c_deg"": 10.5732,
  ""max_over_min_side"": 1.3984,
  ""angle_range_deg"": 17.2457
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/078_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.0767,
  ""abs_b_minus_c_deg"": 33.7858,
  ""max_over_min_side"": 4.1103,
  ""angle_range_deg"": 86.1170
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.0468,
  ""abs_b_minus_c_deg"": 20.2697,
  ""max_over_min_side"": 3.9684,
  ""angle_range_deg"": 78.2098
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.1840,
""abs_b_minus_c_deg"": 10.8900,
""max_over_min_side"": 1.2820,
""angle_range_deg"": 13.6000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/078_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9904,
  ""abs_b_minus_c_deg"": 6.2456,
  ""max_over_min_side"": 5.7364,
  ""angle_range_deg"": 78.1519
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.0468,
  ""abs_b_minus_c_deg"": 17.5986,
  ""max_over_min_side"": 3.4607,
  ""angle_range_deg"": 73.6034
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2480,
  ""abs_b_minus_c_deg"": 9.5120,
  ""max_over_min_side"": 1.3120,
  ""angle_range_deg"": 15.8700
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/078_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1000,
  ""abs_b_minus_c_deg"": 21.3549,
  ""max_over_min_side"": 2.1042,
  ""angle_range_deg"": 58.1932
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0593,
  ""abs_b_minus_c_deg"": 15.5893,
  ""max_over_min_side"": 2.7599,
  ""angle_range_deg"": 66.9867
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.1160, ""abs_b_minus_c_deg"": 8.7320, ""max_over_min_side"": 1.1780, ""angle_range_deg"": 15.9000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/078_T1.jpg,"{
  ""side_type"": ""isosceles"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0000,
  ""abs_b_minus_c_deg"": 0.0000,
  ""max_over_min_side"": 1.4240,
  ""angle_range_deg"": 28.3340
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.0218,
  ""abs_b_minus_c_deg"": 19.0518,
  ""max_over_min_side"": 7.7504,
  ""angle_range_deg"": 88.4835
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.3120,
""abs_b_minus_c_deg"": 17.6200,
""max_over_min_side"": 1.4080,
""angle_range_deg"": 20.8000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/079_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.1680,
  ""abs_b_minus_c_deg"": 43.4232,
  ""max_over_min_side"": 2.6192,
  ""angle_range_deg"": 78.6658
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.1575,
  ""abs_b_minus_c_deg"": 61.5578,
  ""max_over_min_side"": 3.7926,
  ""angle_range_deg"": 99.7261
}","{
""side_type"": ""scalene"",
""angle_type"": ""obtuse"",
""ab_over_ac"": 1.4900,
""abs_b_minus_c_deg"": 13.6000,
""max_over_min_side"": 1.6700,
""angle_range_deg"": 28.2000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/079_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.1587,
  ""abs_b_minus_c_deg"": 49.5328,
  ""max_over_min_side"": 3.0954,
  ""angle_range_deg"": 87.5966
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.1439,
  ""abs_b_minus_c_deg"": 40.8739,
  ""max_over_min_side"": 2.8183,
  ""angle_range_deg"": 79.5763
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2700,
  ""abs_b_minus_c_deg"": 14.6000,
  ""max_over_min_side"": 1.3600,
  ""angle_range_deg"": 17.9000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/079_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0402,
  ""abs_b_minus_c_deg"": 10.0259,
  ""max_over_min_side"": 2.3175,
  ""angle_range_deg"": 57.0602
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9130,
  ""abs_b_minus_c_deg"": 12.4374,
  ""max_over_min_side"": 1.3448,
  ""angle_range_deg"": 28.0081
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2765,
""abs_b_minus_c_deg"": 14.8321,
""max_over_min_side"": 1.3472,
""angle_range_deg"": 22.4167
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/079_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1205,
  ""abs_b_minus_c_deg"": 22.4233,
  ""max_over_min_side"": 1.8803,
  ""angle_range_deg"": 53.2010
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9809,
  ""abs_b_minus_c_deg"": 2.9362,
  ""max_over_min_side"": 1.4622,
  ""angle_range_deg"": 30.9155
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2450,
  ""abs_b_minus_c_deg"": 10.8700,
  ""max_over_min_side"": 1.3120,
  ""angle_range_deg"": 18.6000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/080_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 2.6508,
  ""abs_b_minus_c_deg"": 82.1175,
  ""max_over_min_side"": 2.6508,
  ""angle_range_deg"": 82.1175
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 2.7544,
  ""abs_b_minus_c_deg"": 69.8345,
  ""max_over_min_side"": 2.7544,
  ""angle_range_deg"": 69.8345
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2720,
  ""abs_b_minus_c_deg"": 7.4500,
  ""max_over_min_side"": 1.3190,
  ""angle_range_deg"": 14.2300
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/080_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.5686,
  ""abs_b_minus_c_deg"": 41.0222,
  ""max_over_min_side"": 1.5686,
  ""angle_range_deg"": 41.0222
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.9124,
  ""abs_b_minus_c_deg"": 43.8931,
  ""max_over_min_side"": 1.9267,
  ""angle_range_deg"": 45.5365
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2750,
  ""abs_b_minus_c_deg"": 14.2000,
  ""max_over_min_side"": 1.3600,
  ""angle_range_deg"": 16.9000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/080_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.9088,
  ""abs_b_minus_c_deg"": 41.8518,
  ""max_over_min_side"": 1.9707,
  ""angle_range_deg"": 48.7064
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 3.0871,
  ""abs_b_minus_c_deg"": 103.7357,
  ""max_over_min_side"": 3.0871,
  ""angle_range_deg"": 103.7357
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2360,
  ""abs_b_minus_c_deg"": 9.8200,
  ""max_over_min_side"": 1.3180,
  ""angle_range_deg"": 14.5000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2500,
  ""abs_b_minus_c_deg"": 10.0000,
  ""max_over_min_side"": 1.5000,
  ""angle_range_deg"": 20.0000
}
```"
triangles_original/080_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 2.4168,
  ""abs_b_minus_c_deg"": 66.6380,
  ""max_over_min_side"": 2.4168,
  ""angle_range_deg"": 66.6380
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8013,
  ""abs_b_minus_c_deg"": 18.6877,
  ""max_over_min_side"": 1.2702,
  ""angle_range_deg"": 20.9870
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1620,
  ""abs_b_minus_c_deg"": 8.7420,
  ""max_over_min_side"": 1.3120,
  ""angle_range_deg"": 16.9450
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/081_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6950,
  ""abs_b_minus_c_deg"": 19.2101,
  ""max_over_min_side"": 1.8022,
  ""angle_range_deg"": 59.9228
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.9176,
  ""abs_b_minus_c_deg"": 4.2723,
  ""max_over_min_side"": 1.5818,
  ""angle_range_deg"": 59.5985
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4840,
  ""abs_b_minus_c_deg"": 8.6200,
  ""max_over_min_side"": 1.5790,
  ""angle_range_deg"": 16.8000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/081_T0.jpg,"{
    ""side_type"": ""scalene"",
    ""angle_type"": ""obtuse"",
    ""ab_over_ac"": 0.5630,
    ""abs_b_minus_c_deg"": 30.2663,
    ""max_over_min_side"": 2.0676,
    ""angle_range_deg"": 63.0308
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8010,
  ""abs_b_minus_c_deg"": 16.1254,
  ""max_over_min_side"": 1.3999,
  ""angle_range_deg"": 32.2713
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2240,
  ""abs_b_minus_c_deg"": 9.8700,
  ""max_over_min_side"": 1.3610,
  ""angle_range_deg"": 16.5300
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/081_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4556,
  ""abs_b_minus_c_deg"": 22.3948,
  ""max_over_min_side"": 1.7114,
  ""angle_range_deg"": 50.6009
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9902,
  ""abs_b_minus_c_deg"": 0.7846,
  ""max_over_min_side"": 1.2006,
  ""angle_range_deg"": 20.4102
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2770,
  ""abs_b_minus_c_deg"": 14.5630,
  ""max_over_min_side"": 1.3280,
  ""angle_range_deg"": 16.4120
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/081_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2872,
  ""abs_b_minus_c_deg"": 20.5054,
  ""max_over_min_side"": 1.3266,
  ""angle_range_deg"": 24.6653
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9687,
  ""abs_b_minus_c_deg"": 3.3177,
  ""max_over_min_side"": 1.0534,
  ""angle_range_deg"": 5.2181
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2180,
""abs_b_minus_c_deg"": 11.4320,
""max_over_min_side"": 1.2740,
""angle_range_deg"": 18.9450
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/082_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9270,
  ""abs_b_minus_c_deg"": 4.3873,
  ""max_over_min_side"": 1.4597,
  ""angle_range_deg"": 45.8744
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2519,
  ""abs_b_minus_c_deg"": 13.0756,
  ""max_over_min_side"": 1.5874,
  ""angle_range_deg"": 49.9220
}","{""side_type"": ""scalene"", ""angle_type"": ""right"", ""ab_over_ac"": 0.7277, ""abs_b_minus_c_deg"": 44.9998, ""max_over_min_side"": 1.3741, ""angle_range_deg"": 45.0002}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 45.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 45.0000
}
```"
triangles_original/082_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0329,
  ""abs_b_minus_c_deg"": 2.0006,
  ""max_over_min_side"": 1.3931,
  ""angle_range_deg"": 40.7396
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.4326,
  ""abs_b_minus_c_deg"": 19.5618,
  ""max_over_min_side"": 1.7708,
  ""angle_range_deg"": 57.2541
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 0.9427, ""abs_b_minus_c_deg"": 7.6315, ""max_over_min_side"": 1.1538, ""angle_range_deg"": 15.8200}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2500,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.5000,
  ""angle_range_deg"": 20.0000
}
```"
triangles_original/082_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.8681,
  ""abs_b_minus_c_deg"": 44.4338,
  ""max_over_min_side"": 1.8681,
  ""angle_range_deg"": 44.4338
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.7763,
  ""abs_b_minus_c_deg"": 49.0458,
  ""max_over_min_side"": 1.9246,
  ""angle_range_deg"": 68.2082
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1750,
  ""abs_b_minus_c_deg"": 7.8200,
  ""max_over_min_side"": 1.2140,
  ""angle_range_deg"": 13.5000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.4567,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/082_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.0327,
  ""abs_b_minus_c_deg"": 1.8305,
  ""max_over_min_side"": 1.4481,
  ""angle_range_deg"": 47.1834
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3794,
  ""abs_b_minus_c_deg"": 22.3781,
  ""max_over_min_side"": 1.5228,
  ""angle_range_deg"": 37.8527
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7330,
  ""abs_b_minus_c_deg"": 11.3000,
  ""max_over_min_side"": 1.3630,
  ""angle_range_deg"": 16.9000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/083_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9653,
  ""abs_b_minus_c_deg"": 8.9332,
  ""max_over_min_side"": 2.2989,
  ""angle_range_deg"": 56.2603
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8300,
  ""abs_b_minus_c_deg"": 32.2081,
  ""max_over_min_side"": 1.7123,
  ""angle_range_deg"": 52.6408
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2900,
  ""abs_b_minus_c_deg"": 10.3400,
  ""max_over_min_side"": 1.3870,
  ""angle_range_deg"": 17.5600
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
