img_original,triangle_id,camera_view,object_in_square,img_marked,img_width_px,img_height_px,Ax_px,Ay_px,Bx_px,By_px,Cx_px,Cy_px,AB_px,BC_px,CA_px,angle_A_deg,angle_B_deg,angle_C_deg,side_type,angle_type,ab_over_ac,abs_b_minus_c_deg,max_over_min_side,angle_range_deg
triangles_original/078_T1.jpg,078,tilted,apple,triangles_marked/078_T1_marked.jpg,1024.0,768.0,556.0,404.0,529.0,234.0,613.0,243.0,172.1308,84.4808,170.7923,28.5204,74.86,76.6196,isosceles,acute,1.0078,1.7597,2.0375,48.0992
triangles_original/079_P0.jpg,079,planar,none,triangles_marked/079_P0_marked.jpg,768.0,1024.0,572.0,562.0,122.0,240.0,233.0,150.0,553.339,142.9021,533.5401,14.9661,74.6213,90.4126,scalene,right,1.0371,15.7912,3.8722,75.4465
triangles_original/079_P1.jpg,079,planar,box,triangles_marked/079_P1_marked.jpg,768.0,1024.0,567.0,567.0,119.0,245.0,231.0,153.0,551.7137,144.9414,533.1904,15.2307,75.1074,89.6619,scalene,right,1.0347,14.5546,3.8065,74.4312
triangles_original/079_T0.jpg,079,tilted,none,triangles_marked/079_T0_marked.jpg,1024.0,768.0,462.0,161.0,635.0,548.0,461.0,545.0,423.908,174.0259,384.0013,24.2352,64.9262,90.8386,scalene,right,1.1039,25.9123,2.4359,66.6033
triangles_original/079_T1.jpg,079,tilted,box,triangles_marked/079_T1_marked.jpg,1024.0,768.0,464.0,156.0,638.0,541.0,463.0,538.0,422.4938,175.0257,382.0013,24.4705,64.6974,90.8321,scalene,right,1.106,26.1347,2.4139,66.3616
triangles_original/080_P0.jpg,080,planar,none,triangles_marked/080_P0_marked.jpg,768.0,1024.0,563.0,363.0,191.0,335.0,498.0,206.0,373.0523,333.0015,169.9235,63.2054,27.0964,89.6983,scalene,right,2.1954,62.6019,2.1954,62.6019
triangles_original/080_P1.jpg,080,planar,box,triangles_marked/080_P1_marked.jpg,768.0,1024.0,561.0,360.0,194.0,328.0,498.0,201.0,368.3925,329.4617,171.0263,63.402,27.6566,88.9414,scalene,right,2.154,61.2848,2.154,61.2848
triangles_original/080_T0.jpg,080,tilted,none,triangles_marked/080_T0_marked.jpg,1024.0,768.0,594.0,216.0,283.0,264.0,487.0,156.0,314.6824,230.8246,122.6744,38.0553,19.1234,122.8213,scalene,obtuse,2.5652,103.6979,2.5652,103.6979
triangles_original/080_T1.jpg,080,tilted,box,triangles_marked/080_T1_marked.jpg,1024.0,768.0,595.0,198.0,278.0,244.0,485.0,137.0,320.3202,233.0193,125.7816,37.2669,19.0782,123.6548,scalene,obtuse,2.5466,104.5766,2.5466,104.5766
triangles_original/081_P0.jpg,081,planar,none,triangles_marked/081_P0_marked.jpg,768.0,1024.0,295.0,670.0,118.0,308.0,649.0,514.0,402.9553,569.5586,386.8488,92.2743,42.74,44.9857,scalene,obtuse,1.0416,2.2456,1.4723,49.5343
triangles_original/081_P1.jpg,081,planar,box,triangles_marked/081_P1_marked.jpg,768.0,1024.0,286.0,669.0,106.0,300.0,642.0,511.0,410.5618,576.0356,389.4868,92.0707,42.5092,45.42,scalene,obtuse,1.0541,2.9108,1.479,49.5615
triangles_original/081_T0.jpg,081,tilted,none,triangles_marked/081_T0_marked.jpg,1024.0,768.0,559.0,477.0,217.0,250.0,713.0,276.0,410.479,496.681,253.2133,93.8843,30.5733,55.5424,scalene,obtuse,1.6211,24.9692,1.9615,63.311
triangles_original/081_T1.jpg,081,tilted,box,triangles_marked/081_T1_marked.jpg,1024.0,768.0,568.0,467.0,224.0,233.0,724.0,261.0,416.0433,500.7834,258.4028,92.9112,31.0196,56.0692,scalene,obtuse,1.6101,25.0496,1.938,61.8916
triangles_original/082_P0.jpg,082,planar,none,triangles_marked/082_P0_marked.jpg,1024.0,768.0,161.0,122.0,207.0,641.0,725.0,125.0,521.0345,731.1498,564.008,84.6302,50.1758,45.1939,scalene,acute,0.9238,4.9819,1.4033,39.4363
triangles_original/082_P1.jpg,082,planar,stool,triangles_marked/082_P1_marked.jpg,1024.0,768.0,123.0,138.0,168.0,667.0,691.0,145.0,530.9105,738.9269,568.0431,84.4317,49.9171,45.6512,scalene,acute,0.9346,4.2658,1.3918,38.7805
triangles_original/082_T0.jpg,082,tilted,none,triangles_marked/082_T0_marked.jpg,1024.0,768.0,487.0,79.0,111.0,250.0,908.0,265.0,413.0581,797.1411,460.2575,131.7085,25.5336,22.7579,scalene,obtuse,0.8974,2.7758,1.9299,108.9506
triangles_original/082_T1.jpg,082,tilted,stool,triangles_marked/082_T1_marked.jpg,1024.0,768.0,482.0,74.0,99.0,242.0,899.0,269.0,418.226,800.4555,460.3412,131.2537,25.6173,23.129,scalene,obtuse,0.9085,2.4883,1.9139,108.1247
triangles_original/083_P0.jpg,083,planar,none,triangles_marked/083_P0_marked.jpg,1024.0,768.0,281.0,292.0,484.0,650.0,682.0,544.0,411.5495,224.5885,473.6085,28.2986,91.3924,60.309,scalene,right,0.869,31.0834,2.1088,63.0938
triangles_original/083_P1.jpg,083,planar,stool,triangles_marked/083_P1_marked.jpg,1024.0,768.0,221.0,288.0,425.0,657.0,630.0,549.0,421.6361,231.7089,485.1824,28.5205,91.1542,60.3252,scalene,right,0.869,30.829,2.0939,62.6337
triangles_original/083_T0.jpg,083,tilted,none,triangles_marked/083_T0_marked.jpg,1024.0,768.0,485.0,191.0,316.0,445.0,577.0,527.0,305.0852,273.5781,348.3676,48.9508,73.8035,57.2457,scalene,acute,0.8758,16.5578,1.2734,24.8527
triangles_original/083_T1.jpg,083,tilted,stool,triangles_marked/083_T1_marked.jpg,1024.0,768.0,480.0,180.0,314.0,435.0,575.0,511.0,304.2713,271.84,344.3632,49.0773,73.1716,57.7511,scalene,acute,0.8836,15.4204,1.2668,24.0943
triangles_original/084_P0.jpg,084,planar,none,triangles_marked/084_P0_marked.jpg,1024.0,768.0,180.0,162.0,198.0,626.0,672.0,164.0,464.349,661.9063,492.0041,87.5455,47.9561,44.4984,scalene,acute,0.9438,3.4577,1.4255,43.0471
triangles_original/084_P1.jpg,084,planar,stool,triangles_marked/084_P1_marked.jpg,1024.0,768.0,158.0,167.0,173.0,639.0,651.0,174.0,472.2383,666.8651,493.0497,87.3663,47.61,45.0237,scalene,acute,0.9578,2.5864,1.4121,42.3426
triangles_original/084_T0.jpg,084,tilted,none,triangles_marked/084_T0_marked.jpg,1024.0,768.0,406.0,549.0,876.0,336.0,189.0,215.0,516.0126,697.5744,398.3026,98.6322,34.3686,46.9992,scalene,obtuse,1.2955,12.6307,1.7514,64.2636
triangles_original/084_T1.jpg,084,tilted,stool,triangles_marked/084_T1_marked.jpg,1024.0,768.0,395.0,555.0,870.0,344.0,179.0,214.0,519.7557,703.1223,403.6546,98.4001,34.606,46.9939,scalene,obtuse,1.2876,12.3879,1.7419,63.7942
triangles_original/085_P0.jpg,085,planar,none,triangles_marked/085_P0_marked.jpg,768.0,1024.0,602.0,204.0,130.0,234.0,618.0,705.0,472.9524,678.2219,501.2554,88.1924,47.6212,44.1864,scalene,right,0.9435,3.4348,1.434,44.006
triangles_original/085_P1.jpg,085,planar,laptop,triangles_marked/085_P1_marked.jpg,768.0,1024.0,604.0,182.0,129.0,209.0,614.0,689.0,475.7667,682.3672,507.0986,87.8766,47.9564,44.1669,scalene,acute,0.9382,3.7895,1.4342,43.7097
triangles_original/085_T0.jpg,085,tilted,none,triangles_marked/085_T0_marked.jpg,1024.0,768.0,166.0,247.0,696.0,457.0,500.0,180.0,570.0877,339.3302,340.6538,32.9577,33.1027,113.9396,isosceles,obtuse,1.6735,80.8369,1.68,80.9819
triangles_original/085_T1.jpg,085,tilted,laptop,triangles_marked/085_T1_marked.jpg,1024.0,768.0,130.0,245.0,662.0,449.0,473.0,175.0,569.7719,332.8618,350.07,32.5144,34.4231,113.0626,scalene,obtuse,1.6276,78.6395,1.7117,80.5482
triangles_original/086_P0.jpg,086,planar,none,triangles_marked/086_P0_marked.jpg,1024.0,768.0,544.0,135.0,303.0,512.0,196.0,342.0,447.4483,200.8706,404.9111,26.6656,64.7758,88.5586,scalene,right,1.1051,23.7827,2.2275,61.8929
triangles_original/086_P1.jpg,086,planar,laptop,triangles_marked/086_P1_marked.jpg,1024.0,768.0,500.0,134.0,254.0,515.0,145.0,341.0,453.5163,205.3217,410.9428,26.9045,64.9136,88.1819,scalene,right,1.1036,23.2682,2.2088,61.2773
triangles_original/086_T0.jpg,086,tilted,none,triangles_marked/086_T0_marked.jpg,1024.0,768.0,774.0,211.0,303.0,174.0,403.0,111.0,472.4511,118.1905,384.2408,10.5934,36.7026,132.704,scalene,obtuse,1.2296,96.0013,3.9974,122.1106
triangles_original/086_T1.jpg,086,tilted,laptop,triangles_marked/086_T1_marked.jpg,1024.0,768.0,761.0,207.0,293.0,175.0,391.0,109.0,469.0927,118.1524,382.7584,10.9234,37.8706,131.2059,scalene,obtuse,1.2256,93.3353,3.9702,120.2825
triangles_original/087_P0.jpg,087,planar,none,triangles_marked/087_P0_marked.jpg,768.0,1024.0,621.0,595.0,367.0,179.0,513.0,653.0,487.4136,495.9758,122.5887,86.8302,14.2876,78.8823,isosceles,acute,3.976,64.5947,4.0459,72.5426
triangles_original/087_P1.jpg,087,planar,laptop,triangles_marked/087_P1_marked.jpg,768.0,1024.0,618.0,584.0,357.0,167.0,510.0,643.0,491.9451,499.985,123.065,86.6052,14.2235,79.1713,isosceles,acute,3.9974,64.9477,4.0628,72.3817
triangles_original/087_T0.jpg,087,tilted,none,triangles_marked/087_T0_marked.jpg,1024.0,768.0,470.0,108.0,469.0,295.0,569.0,139.0,187.0027,185.2998,103.7401,72.9194,32.3545,74.7261,isosceles,acute,1.8026,42.3715,1.8026,42.3715
triangles_original/087_T1.jpg,087,tilted,laptop,triangles_marked/087_T1_marked.jpg,1024.0,768.0,477.0,113.0,470.0,301.0,575.0,144.0,188.1303,188.8756,102.7862,74.5788,31.6418,73.7793,isosceles,acute,1.8303,42.1375,1.8376,42.937
triangles_original/088_P0.jpg,088,planar,none,triangles_marked/088_P0_marked.jpg,768.0,1024.0,640.0,539.0,337.0,359.0,186.0,632.0,352.433,311.9776,463.4274,42.2895,88.2347,49.4758,scalene,right,0.7605,38.759,1.4855,45.9453
triangles_original/088_P1.jpg,088,planar,pillow,triangles_marked/088_P1_marked.jpg,768.0,1024.0,631.0,522.0,324.0,342.0,173.0,624.0,355.8778,319.8828,469.2206,42.9392,87.7834,49.2774,scalene,acute,0.7584,38.506,1.4669,44.8442
triangles_original/088_T0.jpg,088,tilted,none,triangles_marked/088_T0_marked.jpg,1024.0,768.0,751.0,190.0,421.0,215.0,540.0,445.0,330.9456,258.9614,330.9773,46.0616,66.9757,66.9627,isosceles,acute,0.9999,0.0129,1.2781,20.9141
triangles_original/088_T1.jpg,088,tilted,pillow,triangles_marked/088_T1_marked.jpg,1024.0,768.0,751.0,176.0,420.0,202.0,540.0,432.0,332.0196,259.4224,331.7484,46.0127,66.9385,67.0488,isosceles,acute,1.0008,0.1103,1.2798,21.0361
triangles_original/089_P0.jpg,089,planar,none,triangles_marked/089_P0_marked.jpg,1024.0,768.0,342.0,546.0,352.0,147.0,732.0,147.0,399.1253,380.0,557.9435,42.9108,91.4357,45.6535,scalene,right,0.7154,45.7821,1.4683,48.5249
triangles_original/089_P1.jpg,089,planar,pillow,triangles_marked/089_P1_marked.jpg,1024.0,768.0,347.0,547.0,352.0,144.0,737.0,139.0,403.031,385.0325,564.4147,42.997,91.4549,45.5481,scalene,right,0.7141,45.9068,1.4659,48.4579
triangles_original/089_T0.jpg,089,tilted,none,triangles_marked/089_T0_marked.jpg,1024.0,768.0,781.0,295.0,538.0,531.0,249.0,321.0,338.7403,357.2408,532.635,41.3648,99.8335,38.8017,scalene,obtuse,0.636,61.0317,1.5724,61.0317
triangles_original/089_T1.jpg,089,tilted,pillow,triangles_marked/089_T1_marked.jpg,1024.0,768.0,787.0,294.0,540.0,527.0,251.0,315.0,339.5556,358.4201,536.4112,41.0857,100.4082,38.5061,scalene,obtuse,0.633,61.9021,1.5797,61.9021
triangles_original/090_P0.jpg,090,planar,none,triangles_marked/090_P0_marked.jpg,768.0,1024.0,503.0,684.0,555.0,647.0,184.0,275.0,63.8201,525.3808,518.6926,92.5192,80.5104,6.9704,isosceles,obtuse,0.123,73.54,8.2322,85.5488
triangles_original/090_P1.jpg,090,planar,pillow,triangles_marked/090_P1_marked.jpg,768.0,1024.0,499.0,679.0,549.0,640.0,174.0,267.0,63.4114,528.9178,524.7561,90.3134,82.801,6.8856,isosceles,right,0.1208,75.9154,8.3411,83.4278
triangles_original/090_T0.jpg,090,tilted,none,triangles_marked/090_T0_marked.jpg,1024.0,768.0,776.0,271.0,774.0,235.0,192.0,167.0,36.0555,585.959,593.188,76.7227,99.844,3.4334,isosceles,obtuse,0.0608,96.4106,16.4521,96.4106
triangles_original/090_T1.jpg,090,tilted,pillow,triangles_marked/090_T1_marked.jpg,1024.0,768.0,782.0,260.0,780.0,225.0,197.0,161.0,35.0571,586.5023,593.3178,77.1243,99.5352,3.3405,isosceles,obtuse,0.0591,96.1946,16.9243,96.1946
triangles_original/091_P0.jpg,091,planar,none,triangles_marked/091_P0_marked.jpg,1024.0,768.0,333.0,149.0,552.0,615.0,827.0,197.0,514.8951,500.3489,496.3265,59.2787,58.5122,62.2091,equilateral,acute,1.0374,3.6969,1.0374,3.6969
triangles_original/091_P1.jpg,091,planar,rubiks cube,triangles_marked/091_P1_marked.jpg,1024.0,768.0,329.0,133.0,552.0,603.0,830.0,187.0,520.2201,500.3399,503.9018,58.4653,59.1364,62.3983,isosceles,acute,1.0324,3.2618,1.0397,3.9329
triangles_original/091_T0.jpg,091,tilted,none,triangles_marked/091_T0_marked.jpg,1024.0,768.0,558.0,114.0,252.0,332.0,813.0,351.0,375.7127,561.3217,348.1293,101.6285,37.4065,40.965,scalene,obtuse,1.0792,3.5585,1.6124,64.222
triangles_original/091_T1.jpg,091,tilted,rubiks cube,triangles_marked/091_T1_marked.jpg,1024.0,768.0,528.0,124.0,225.0,349.0,783.0,352.0,377.4043,558.0081,342.0658,101.6029,36.9047,41.4924,scalene,obtuse,1.1033,4.5878,1.6313,64.6982
triangles_original/092_P0.jpg,092,planar,none,triangles_marked/092_P0_marked.jpg,768.0,1024.0,285.0,580.0,553.0,279.0,165.0,209.0,403.0199,394.2639,389.9244,59.6046,58.5461,61.8493,equilateral,acute,1.0336,3.3032,1.0336,3.3032
triangles_original/092_P1.jpg,092,planar,glass,triangles_marked/092_P1_marked.jpg,768.0,1024.0,282.0,556.0,551.0,253.0,162.0,181.0,405.179,395.6071,393.7321,59.343,58.8879,61.7691,equilateral,acute,1.0291,2.8812,1.0291,2.8812
triangles_original/092_T0.jpg,092,tilted,none,triangles_marked/092_T0_marked.jpg,1024.0,768.0,462.0,174.0,501.0,380.0,855.0,233.0,209.6592,383.308,397.4041,70.7417,78.1695,31.0888,scalene,acute,0.5276,47.0807,1.8955,47.0807
triangles_original/092_T1.jpg,092,tilted,glass,triangles_marked/092_T1_marked.jpg,1024.0,768.0,465.0,169.0,503.0,375.0,860.0,243.0,209.4755,380.6219,401.8719,68.9375,80.1599,30.9027,scalene,acute,0.5212,49.2572,1.9185,49.2572
triangles_original/093_P0.jpg,093,planar,none,triangles_marked/093_P0_marked.jpg,768.0,1024.0,353.0,691.0,537.0,399.0,199.0,397.0,345.1377,338.0059,331.8915,59.8625,58.1225,62.015,equilateral,acute,1.0399,3.8925,1.0399,3.8925
triangles_original/093_P1.jpg,093,planar,iron,triangles_marked/093_P1_marked.jpg,768.0,1024.0,366.0,673.0,546.0,376.0,205.0,384.0,347.2881,341.0938,330.8202,60.3403,57.4377,62.222,isosceles,acute,1.0498,4.7844,1.0498,4.7844
triangles_original/093_T0.jpg,093,tilted,none,triangles_marked/093_T0_marked.jpg,1024.0,768.0,585.0,366.0,550.0,181.0,268.0,176.0,188.2817,282.0443,369.5795,48.3497,101.7289,29.9214,scalene,obtuse,0.5094,71.8075,1.9629,71.8075
triangles_original/093_T1.jpg,093,tilted,iron,triangles_marked/093_T1_marked.jpg,1024.0,768.0,580.0,353.0,545.0,168.0,261.0,168.0,188.2817,284.0,368.7628,49.1758,100.7131,30.111,scalene,obtuse,0.5106,70.6021,1.9586,70.6021
triangles_original/094_P0.jpg,094,planar,none,triangles_marked/094_P0_marked.jpg,768.0,1024.0,445.0,494.0,270.0,743.0,572.0,762.0,304.3452,302.5971,296.5687,60.4553,58.5,61.0447,equilateral,acute,1.0262,2.5447,1.0262,2.5447
triangles_original/094_P1.jpg,094,planar,book,triangles_marked/094_P1_marked.jpg,768.0,1024.0,436.0,517.0,261.0,766.0,562.0,785.0,304.3452,301.5991,296.1419,60.2805,58.5119,61.2076,equilateral,acute,1.0277,2.6957,1.0277,2.6957
triangles_original/094_T0.jpg,094,tilted,none,triangles_marked/094_T0_marked.jpg,1024.0,768.0,487.0,277.0,550.0,386.0,785.0,315.0,125.8968,245.4913,300.413,52.7059,103.2161,24.078,scalene,obtuse,0.4191,79.1381,2.3862,79.1381
triangles_original/094_T1.jpg,094,tilted,book,triangles_marked/094_T1_marked.jpg,1024.0,768.0,488.0,260.0,551.0,369.0,790.0,300.0,125.8968,248.7609,304.6375,52.4279,103.9235,23.6485,scalene,obtuse,0.4133,80.275,2.4197,80.275
triangles_original/095_P0.jpg,095,planar,none,triangles_marked/095_P0_marked.jpg,768.0,1024.0,284.0,548.0,446.0,479.0,300.0,377.0,176.0824,178.1011,171.7469,61.5841,58.0097,60.4061,equilateral,acute,1.0252,2.3964,1.037,3.5744
triangles_original/095_P1.jpg,095,planar,kettle,triangles_marked/095_P1_marked.jpg,768.0,1024.0,287.0,536.0,449.0,467.0,303.0,364.0,176.0824,178.6757,172.7426,61.615,58.2726,60.1124,equilateral,acute,1.0193,1.8398,1.0343,3.3424
triangles_original/095_T0.jpg,095,tilted,none,triangles_marked/095_T0_marked.jpg,1024.0,768.0,486.0,197.0,422.0,277.0,595.0,272.0,102.45,173.0722,132.3102,94.129,49.6847,36.1863,scalene,obtuse,0.7743,13.4984,1.6893,57.9427
triangles_original/095_T1.jpg,095,tilted,kettle,triangles_marked/095_T1_marked.jpg,1024.0,768.0,467.0,208.0,403.0,286.0,577.0,281.0,100.896,174.0718,132.0189,95.7996,48.9847,35.2157,scalene,obtuse,0.7643,13.769,1.7253,60.5839
triangles_original/096_P0.jpg,096,planar,none,triangles_marked/096_P0_marked.jpg,768.0,1024.0,140.0,643.0,642.0,607.0,346.0,187.0,503.2892,513.8249,500.3719,61.5869,58.9271,59.486,equilateral,acute,1.0058,0.5589,1.0269,2.6598
triangles_original/096_P1.jpg,096,planar,apple,triangles_marked/096_P1_marked.jpg,768.0,1024.0,122.0,639.0,629.0,594.0,324.0,173.0,508.9931,519.8711,507.8976,61.4923,59.1501,59.3576,equilateral,acute,1.0022,0.2075,1.0236,2.3422
triangles_original/096_T0.jpg,096,tilted,none,triangles_marked/096_T0_marked.jpg,1024.0,768.0,896.0,292.0,465.0,192.0,280.0,424.0,442.4489,296.7305,629.9841,25.1573,115.5068,39.3359,scalene,obtuse,0.7023,76.1709,2.1231,90.3495
triangles_original/096_T1.jpg,096,tilted,apple,triangles_marked/096_T1_marked.jpg,1024.0,768.0,893.0,289.0,465.0,195.0,280.0,424.0,438.2009,294.3909,627.6894,24.8069,116.5464,38.6467,scalene,obtuse,0.6981,77.8996,2.1322,91.7395
triangles_original/097_P0.jpg,097,planar,none,triangles_marked/097_P0_marked.jpg,1024.0,768.0,754.0,119.0,575.0,267.0,800.0,347.0,232.2606,238.7991,232.5941,61.8221,59.1576,59.0203,equilateral,acute,0.9986,0.1373,1.0282,2.8018
triangles_original/097_P1.jpg,097,planar,box,triangles_marked/097_P1_marked.jpg,1024.0,768.0,750.0,120.0,571.0,269.0,797.0,347.0,232.8991,239.0816,231.8146,61.9236,58.8153,59.2611,equilateral,acute,1.0047,0.4458,1.0313,3.1083
triangles_original/097_T0.jpg,097,tilted,none,triangles_marked/097_T0_marked.jpg,1024.0,768.0,153.0,291.0,401.0,340.0,340.0,198.0,252.7944,154.5477,208.8492,37.6189,55.5761,86.8049,scalene,acute,1.2104,31.2288,1.6357,49.186
triangles_original/097_T1.jpg,097,tilted,box,triangles_marked/097_T1_marked.jpg,1024.0,768.0,171.0,274.0,415.0,320.0,355.0,180.0,248.2982,152.3155,206.6204,37.7375,56.1251,86.1375,scalene,acute,1.2017,30.0124,1.6302,48.4
triangles_original/098_P0.jpg,098,planar,none,triangles_marked/098_P0_marked.jpg,1024.0,768.0,308.0,390.0,196.0,348.0,218.0,461.0,119.6161,115.1217,114.6342,58.8256,58.4268,62.7476,isosceles,acute,1.0435,4.3208,1.0435,4.3208
triangles_original/098_P1.jpg,098,planar,stool,triangles_marked/098_P1_marked.jpg,1024.0,768.0,310.0,396.0,197.0,357.0,224.0,476.0,119.5408,122.0246,117.4564,61.9712,58.1753,59.8535,equilateral,acute,1.0177,1.6782,1.0389,3.7959
triangles_original/098_T0.jpg,098,tilted,none,triangles_marked/098_T0_marked.jpg,1024.0,768.0,459.0,295.0,335.0,317.0,454.0,386.0,125.9365,137.5573,91.1373,76.7944,40.1672,63.0384,scalene,acute,1.3818,22.8712,1.5093,36.6271
triangles_original/098_T1.jpg,098,tilted,stool,triangles_marked/098_T1_marked.jpg,1024.0,768.0,460.0,291.0,333.0,312.0,455.0,385.0,128.7245,142.1724,94.1329,77.5661,40.2838,62.1501,scalene,acute,1.3675,21.8663,1.5103,37.2823
triangles_original/099_P0.jpg,099,planar,none,triangles_marked/099_P0_marked.jpg,768.0,1024.0,623.0,338.0,219.0,698.0,125.0,205.0,541.1248,501.8815,515.4542,56.6568,59.0911,64.2521,isosceles,acute,1.0498,5.161,1.0782,7.5953
triangles_original/099_P1.jpg,099,planar,laptop,triangles_marked/099_P1_marked.jpg,768.0,1024.0,608.0,356.0,199.0,718.0,112.0,220.0,546.1914,505.5423,514.3073,56.8449,58.3979,64.7572,isosceles,acute,1.062,6.3593,1.0804,7.9124
triangles_original/099_T0.jpg,099,tilted,none,triangles_marked/099_T0_marked.jpg,768.0,1024.0,288.0,603.0,263.0,289.0,624.0,209.0,314.9937,369.758,517.8146,45.0094,97.943,37.0475,scalene,obtuse,0.6083,60.8955,1.6439,60.8955
triangles_original/099_T1.jpg,099,tilted,laptop,triangles_marked/099_T1_marked.jpg,768.0,1024.0,283.0,596.0,259.0,284.0,619.0,208.0,312.9217,367.9348,513.2641,45.2906,97.522,37.1874,scalene,obtuse,0.6097,60.3347,1.6402,60.3347
triangles_original/100_P0.jpg,100,planar,none,triangles_marked/100_P0_marked.jpg,768.0,1024.0,206.0,375.0,433.0,634.0,102.0,687.0,344.398,335.2163,328.8769,59.6678,57.8642,62.468,equilateral,acute,1.0472,4.6039,1.0472,4.6039
triangles_original/100_P1.jpg,100,planar,pillow,triangles_marked/100_P1_marked.jpg,768.0,1024.0,207.0,365.0,435.0,623.0,104.0,679.0,344.308,335.7037,330.4618,59.6285,58.1349,62.2366,equilateral,acute,1.0419,4.1017,1.0419,4.1017
triangles_original/100_T0.jpg,100,tilted,none,triangles_marked/100_T0_marked.jpg,1024.0,768.0,381.0,266.0,733.0,358.0,482.0,561.0,363.8241,322.8157,311.8108,56.4528,53.6121,69.9351,scalene,acute,1.1668,16.323,1.1668,16.323
triangles_original/100_T1.jpg,100,tilted,pillow,triangles_marked/100_T1_marked.jpg,1024.0,768.0,391.0,266.0,745.0,358.0,491.0,562.0,365.7595,325.7791,312.4356,56.7649,53.3378,69.8972,scalene,acute,1.1707,16.5594,1.1707,16.5594
